,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
0,0,10,21,1,50,False,True,True,inf,1.0484411716461182,0.0,939.987614901215,0.029869794845581055,0.913701057434082,968.9214253609304,939.987614901215
1,0,10,2,1,50,False,False,True,inf,0.28167104721069336,0.0,1004.6651594411882,0.00896000862121582,0.27689099311828613,1102.6310159860357,1004.6651594411882
2,0,10,5,1,50,False,False,True,inf,2.4674508571624756,0.0,920.5675332761693,0.01147007942199707,2.458838939666748,950.4500166051014,920.5675332761693
3,0,10,10,1,50,False,False,True,0.03272788371983549,171.64965796470642,22478.0,698.8092822275777,0.019362926483154297,171.6040370464325,950.2270357969312,698.8092822275777
4,0,10,21,1,50,False,True,True,inf,1.038999080657959,0.0,939.987614901215,0.035552024841308594,0.9038670063018799,968.9214253609304,939.987614901215
5,0,10,2,1,50,False,False,True,inf,0.3513829708099365,0.0,897.2738860719695,0.007498979568481445,0.3444938659667969,926.9166590975308,897.2738860719695
6,0,10,5,1,50,False,False,True,0.20332804351615963,11.51173710823059,2044.0,762.3819217222963,0.012234210968017578,11.482576847076416,979.6525143799352,762.3819392200014
7,0,10,10,1,50,False,False,True,0.03470538456120271,148.4046151638031,28464.0,730.552895296795,0.021319150924682617,148.33878421783447,926.6585665765948,730.552895296795
8,0,10,21,2,50,False,True,True,inf,1.2626888751983643,0.0,805.7566388346719,0.4663732051849365,1.2047679424285889,836.2541928750143,805.7566388346719
9,0,10,2,2,50,False,False,True,0.5473670920278122,0.8449091911315918,1.0,721.5033650116673,0.003888845443725586,0.8384931087493896,1038.1843607170492,721.5033650116674
10,0,10,5,2,50,False,False,True,0.03806740267998309,43.674784898757935,4288.0,471.6876340490701,0.03604006767272949,43.65336298942566,830.4724109726714,471.68763404907014
11,0,10,10,2,50,False,False,True,0.006678757843891487,79.93547797203064,16480.0,532.964694537853,0.07273292541503906,79.89700984954834,841.3428692832967,532.964694537853
12,0,20,35,1,50,False,True,True,inf,2.569653034210205,0.0,2443.4054650091757,0.1511671543121338,2.428140163421631,2479.4324758902135,2443.4054650091757
13,0,20,3,1,50,False,False,True,4.029611714510891e-05,144.7679979801178,28172.0,1317.1713549891824,0.041853904724121094,144.69464993476868,2102.5441156406478,1317.1713549891824
14,0,20,8,1,50,False,False,True,0.11203529664138509,42.948127031326294,1.0,1532.440104100958,0.04959702491760254,42.90096092224121,2034.050358442642,1532.4401041009583
15,0,20,17,1,50,False,False,True,,,,,0.16076087951660156,,1929.8855489827613,
16,0,20,35,2,50,False,True,True,inf,2.7486531734466553,0.0,1821.2907509792312,1.504438877105713,2.6100690364837646,1857.485601760386,1821.2907509792312
17,0,20,3,2,50,False,False,True,inf,10.025446891784668,0.0,1784.1207048909014,0.22350811958312988,9.982728958129883,1820.0375104559653,1784.1207048909014
18,0,20,8,2,50,False,False,True,,,,,0.6699521541595459,,1595.8848584637449,
19,0,20,17,2,50,False,False,True,,,,,0.4517810344696045,,1593.8582634886525,
20,0,20,35,5,50,False,True,True,inf,3.211836099624634,0.0,1397.133727552262,7.741468906402588,3.07161808013916,1438.7244280454415,1397.133727552262
21,0,20,3,5,50,False,False,True,inf,8.922731876373291,0.0,1558.0801290406966,0.014499902725219727,8.90259599685669,1602.7064996216573,1558.0801290406966
22,0,20,8,5,50,False,False,True,,,,,0.2115020751953125,,1438.6578050524834,
23,0,20,17,5,50,False,False,True,inf,41.283159017562866,0.0,1511.3995514652233,2.9111649990081787,41.19806718826294,1561.0603957386377,1511.3995514652233
24,0,30,52,1,50,False,True,True,0.4981799440323026,7.074887990951538,1.0,3673.563378297895,0.3669250011444092,6.996104001998901,3639.442676705933,3673.563378297895
25,0,30,5,1,50,False,False,True,,,,,0.2593040466308594,,2792.3722028818747,
26,0,30,13,1,50,False,False,True,0.35268302538882845,139.18091416358948,1.0,2452.589969251312,0.2434830665588379,138.94390606880188,2821.0323861925654,2452.6705680578625
27,0,30,26,1,50,False,False,True,,,,,0.4205169677734375,,2740.5253666538392,
28,0,30,52,3,50,False,True,True,inf,5.044156789779663,0.0,2559.292954765089,100.00492811203003,4.720753908157349,2576.0727925954698,2559.292954765089
29,0,30,5,3,50,False,False,True,,,,,1.0473010540008545,,2593.321987092245,
30,0,30,13,3,50,False,False,True,,,,,7.9401280879974365,,2298.2565654682994,
31,0,30,26,3,50,False,False,True,,,,,5.337747097015381,,2286.8943977277254,
32,0,30,52,7,50,False,True,True,inf,5.018378973007202,0.0,2074.514111126732,14.110018014907837,4.665103912353516,2092.967933743991,2074.514111126732
33,0,30,5,7,50,False,False,True,,,,,0.037467002868652344,,2410.2541507716787,
34,0,30,13,7,50,False,False,True,,,,,0.6210660934448242,,2160.764223531419,
35,0,30,26,7,50,False,False,True,,,,,5.45079493522644,,2041.0461624477725,
36,0,50,83,1,50,False,True,True,0.5234921070986079,36.05418109893799,1.0,6130.794769062955,2.5561139583587646,35.905637979507446,6132.784175336485,6130.794769062955
37,0,50,8,1,50,False,False,True,,,,,1.6647779941558838,,4737.789401797598,
38,0,50,20,1,50,False,False,True,,,,,1.0944581031799316,,4650.361670938675,
39,0,50,41,1,50,False,False,True,,,,,1.4365220069885254,,5102.243825355885,
40,0,50,83,5,50,False,True,True,inf,15.929658889770508,0.0,4039.1796947786006,100.0071930885315,15.096370935440063,4065.0502399958596,4039.1796947786006
41,0,50,8,5,50,False,False,True,,,,,10.50967001914978,,3753.9956339018804,
