,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
0,0,10,2,1,0,False,False,False,4.322387308655699e-05,5.605507135391235,1243.0,340.50275741747475,,,,
1,0,10,2,1,0,False,False,True,4.8154045749726525e-06,1.277461051940918,352.0,340.4891286896108,0.07911896705627441,0.020791053771972656,602.6310159860358,602.6310159860357
2,0,10,4,1,0,False,False,False,1.5687712897086704e-06,9.671365976333618,2027.0,340.4886821373539,,,,
3,0,10,4,1,0,False,False,True,6.574882748162083e-06,13.33253812789917,1999.0,340.48995792682206,0.13770198822021484,0.04171395301818848,466.52013286566694,466.52013286566694
4,0,10,10,1,0,False,False,False,1.0251429153240362e-05,36.401663064956665,7761.0,348.7874241456246,,,,
5,0,10,10,1,0,False,False,True,6.97389439666256e-06,39.198939085006714,9199.0,348.78430914607264,0.3190619945526123,0.13080811500549316,445.8025993120836,445.80259931208366
6,0,10,21,1,0,False,True,False,9.452094856016424e-05,37.56713795661926,8091.0,372.8949711703567,,,,
7,0,10,21,1,0,False,True,True,0.0,35.356698989868164,8648.0,372.89497206194955,1.01808500289917,0.4209160804748535,404.51413620986654,404.5141362098665
8,0,10,2,1,50,False,False,False,7.369019032018647e-06,8.506923913955688,2002.0,597.4971266475893,,,,
9,0,10,2,1,50,False,False,True,4.1906023153223806e-05,1.0776219367980957,1.0,597.5142729931049,0.08092212677001953,0.020620107650756836,1102.6310159860357,1102.631015986036
10,0,10,4,1,50,False,False,False,9.924789442007342e-07,9.180976152420044,2081.0,615.488732248969,,,,
11,0,10,4,1,50,False,False,True,3.341513936558451e-06,2.620069980621338,267.0,615.4897487796941,0.13550090789794922,0.04175400733947754,966.5201328656669,966.5201328656669
12,0,10,10,1,50,False,False,False,2.2202521911162012e-05,57.43912100791931,18792.0,731.9648374211221,,,,
13,0,10,10,1,50,False,False,True,5.0001830301759684e-05,48.03057098388672,11999.0,731.9620973928345,0.30431509017944336,0.13089299201965332,945.8025993120837,945.8025993120837
14,0,10,21,1,50,False,True,False,7.674542002315299e-05,22.477458953857422,4388.0,903.2760964372162,,,,
15,0,10,21,1,50,False,True,True,2.681544833483388e-05,27.17585301399231,4624.0,903.276094225372,0.9725229740142822,0.41941118240356445,933.1161450484499,933.1161450484499
16,0,10,2,1,0,False,False,False,4.322387308655699e-05,5.543976068496704,1243.0,340.50275741747475,,,,
17,0,10,2,1,0,False,False,True,4.8154045749726525e-06,1.2345490455627441,352.0,340.4891286896108,0.07522392272949219,0.020802021026611328,602.6310159860358,602.6310159860357
18,0,10,4,1,0,False,False,False,1.5687712897086704e-06,9.219769954681396,2027.0,340.4886821373539,,,,
19,0,10,4,1,0,False,False,True,6.574882748162083e-06,13.21382999420166,1999.0,340.48995792682206,0.14026808738708496,0.042092084884643555,466.52013286566694,466.52013286566694
20,0,10,10,1,0,False,False,False,1.0251429153240362e-05,36.017404079437256,7761.0,348.7874241456246,,,,
21,0,10,10,1,0,False,False,True,6.97389439666256e-06,38.841059923172,9199.0,348.78430914607264,0.31647801399230957,0.13195395469665527,445.8025993120836,445.80259931208366
22,0,10,21,1,0,False,True,False,9.452094856016424e-05,37.40808296203613,8091.0,372.8949711703567,,,,
23,0,10,21,1,0,False,True,True,0.0,35.030596017837524,8648.0,372.89497206194955,1.0030617713928223,0.4190371036529541,404.51413620986654,404.5141362098665
24,0,10,2,1,50,False,False,False,7.369019032018647e-06,8.518513917922974,2002.0,597.4971266475893,,,,
25,0,10,2,1,50,False,False,True,4.1906023153223806e-05,1.072300910949707,1.0,597.5142729931049,0.08023715019226074,0.020872116088867188,1102.6310159860357,1102.631015986036
26,0,10,4,1,50,False,False,False,9.924789442007342e-07,9.2240891456604,2081.0,615.488732248969,,,,
27,0,10,4,1,50,False,False,True,3.341513936558451e-06,2.615051031112671,267.0,615.4897487796941,0.13367295265197754,0.04206490516662598,966.5201328656669,966.5201328656669
28,0,10,10,1,50,False,False,False,2.2202521911162012e-05,57.69977402687073,18792.0,731.9648374211221,,,,
29,0,10,10,1,50,False,False,True,5.0001830301759684e-05,47.90953493118286,11999.0,731.9620973928345,0.3063220977783203,0.13157892227172852,945.8025993120837,945.8025993120837
30,0,10,21,1,50,False,True,False,7.674542002315299e-05,22.388616800308228,4388.0,903.2760964372162,,,,
31,0,10,21,1,50,False,True,True,2.681544833483388e-05,26.588819980621338,4624.0,903.276094225372,0.9704060554504395,0.4268801212310791,933.1161450484499,933.1161450484499
32,0,10,2,2,0,False,False,False,7.170562523319157e-05,5.831897974014282,921.0,194.62188373848122,,,,
