,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,Gap_h,Gap_h2
77,1,20,10,10%,50,False,False,True,0.001529089180626093,104.55118989944458,4315.0,927.158728180369,0.2149610519409179,47.29947018623352,42.42802043317718,10.951804071438836
78,1,20,20,10%,50,False,False,True,0.005366827847817286,255.5192530155182,19924.0,925.418982032157,0.9582390785217284,268.45901012420654,43.873324165382776,0.0
79,1,20,50,10%,50,False,False,True,0.009505133543291846,1721.449471950531,86356.0,1131.9478601289356,1.8136849403381348,,27.819749911942242,27.819749911942242
80,1,20,100,25%,50,False,True,True,0.00033517013383874383,167.20569586753845,2705.0,1321.0777776975387,4.484057903289795,2.550823926925659,4.234070621787848,2.0425090715291
81,1,20,10,25%,50,False,False,True,0.0003864074491094907,132.8136808872223,12126.0,688.556008717971,0.0119268894195556,30.765403032302856,55.046639948113324,9.49246997537337
82,1,20,20,25%,50,False,False,True,0.009710243009867852,662.5687139034271,68919.0,718.0182697670939,0.0235869884490966,300.0312688350677,51.120710312072454,0.0
83,1,20,50,25%,50,False,False,True,,3600.0,,1481.8561107388778,0.3926420211791992,,0.0,0.0
84,1,30,100,1,50,False,True,True,0.0,202.7344949245453,13251.0,3363.653834352984,0.4559998512268066,7.1984639167785645,3.2160944664399613,2.857784070709932
85,1,30,10,1,50,False,False,True,0.002143376223089503,1143.5564591884613,57555.0,1953.3108844136327,0.1504480838775634,30.453404188156128,29.58318262381876,29.58318262381876
86,1,30,20,1,50,False,False,True,0.0101466706072,3600.0,206405.0,2236.283567786325,0.3386349678039551,,16.883148969776475,16.883148969776475
87,1,30,50,1,50,False,False,True,,3600.0,,2804.968272361675,0.4121260643005371,,0.0,0.0
88,1,30,100,10%,50,False,True,True,0.00421173914248104,870.746771812439,16679.0,2453.5862662859445,100.00633192062378,6.288915157318115,1.5592026305748357,0.9945376410993668
89,1,30,10,10%,50,False,False,True,0.007009067275319925,589.0972819328308,54922.0,1450.1770036773446,0.350783109664917,,40.3210093677037,40.3210093677037
90,1,30,20,10%,50,False,False,True,0.007162969590434583,2089.5806460380554,44846.0,1455.1148075921317,7.6429970264434814,,35.81778715126381,35.81778715126381
91,1,30,50,10%,50,False,False,True,,3600.0,,2329.7311779806805,35.76710391044617,,0.0,0.0
92,1,30,100,23%,50,False,True,True,0.0018891739474279426,1740.6427240371704,69582.0,2019.7035898975173,45.48744320869446,15.002498865127563,3.055540141314221,3.055540141314221
93,1,30,10,23%,50,False,False,True,0.0005216150020512655,509.8440380096436,59765.0,1095.5466344892577,0.0359549522399902,159.511559009552,52.526634530726454,15.713181669137308
94,1,30,20,23%,50,False,False,True,0.0036614354740360554,2574.9036099910736,75287.0,1181.5438936122982,0.6052169799804688,,44.72352226540991,44.72352226540991
95,1,30,50,23%,50,False,False,True,,3600.0,,2023.429873146406,3.6827688217163086,,0.0,0.0
96,1,50,100,1,50,False,True,True,0.009978216993879532,497.8192000389099,23034.0,6170.330963655304,2.5476388931274414,25.46311593055725,1.5353363222490655,1.5181953406189337
97,1,50,10,1,50,False,False,True,,3600.0,,4507.209738873722,0.8332090377807617,,0.0,0.0
98,1,50,20,1,50,False,False,True,,3600.0,,4484.65333825365,1.2826831340789795,,0.0,0.0
99,1,50,50,1,50,False,False,True,,3600.0,,4567.393391751915,1.75103497505188,,0.0,0.0
100,1,50,100,10%,50,False,True,True,9.50786972893426,3600.0,33979.0,3724.4650536344966,100.0172770023346,9.629971027374268,2.4787125810624224,2.1544237720191353
101,1,50,10,10%,50,False,False,True,,3600.0,,3612.814212168585,2.9791951179504395,,0.0,0.0
102,1,50,20,10%,50,False,False,True,,3600.0,,3465.3476118117687,100.00913214683531,,0.0,0.0
103,1,50,50,10%,50,False,False,True,,3600.0,,3405.1861505912607,100.01084995269775,,0.0,0.0
104,1,50,100,24%,50,False,True,True,1.10007849366039,3600.0,85120.0,3135.856844542732,100.00854301452635,9.636667966842651,0.9702100739843698,0.5304776970898897
105,1,50,10,24%,50,False,False,True,0.00013210563115680684,2907.716094970703,155942.0,1669.3250204553992,0.0870888233184814,,54.10632006973557,54.10632006973557
106,1,50,20,24%,50,False,False,True,,3600.0,,3262.1964556432285,6.61904501914978,,0.0,0.0
107,1,50,50,24%,50,False,False,True,,3600.0,,3178.837453471105,43.49764394760132,,0.0,0.0
108,1,80,100,1,50,False,True,True,0.16305385867789,3600.0,118878.0,10465.219460145938,5.161176919937134,68.74743890762329,4.454749679108411,4.434829424991069
109,1,80,10,1,50,False,False,True,,3600.0,,7316.314936582229,12.263077020645142,,0.0,0.0
110,1,80,20,1,50,False,False,True,,3600.0,,7162.016039711039,4.587341070175171,,0.0,0.0
111,1,80,50,1,50,False,False,True,,3600.0,,7466.944722304866,11.460789918899536,,0.0,0.0
112,1,80,100,10%,50,False,True,True,15.290137924847391,3600.0,7470.0,6008.974125927913,100.0235447883606,36.61701488494873,1.6787550174648782,1.3277040528028847
113,1,80,10,10%,50,False,False,True,,3600.0,,5477.842306513203,100.0129780769348,,0.0,0.0
114,1,80,20,10%,50,False,False,True,,3600.0,,5289.221378030084,100.0211250782013,,0.0,0.0
115,1,80,50,10%,50,False,False,True,,3600.0,,5203.440545994332,100.02803802490234,,0.0,0.0
116,1,80,100,25%,50,False,True,True,1.46712620208836,3600.0,41706.0,4806.690123844177,100.02000212669373,32.71887993812561,0.9818367293656404,0.498623731682511
117,1,80,10,25%,50,False,False,True,,3600.0,,5415.365704076365,0.4321298599243164,,0.0,0.0
118,1,80,20,25%,50,False,False,True,,3600.0,,5044.908758820973,8.237184047698975,,0.0,0.0
119,1,80,50,25%,50,False,False,True,,3600.0,,4889.429919826366,51.01026487350464,,0.0,0.0
120,2,10,100,1,50,False,True,True,0.0018806520259213161,2.5050320625305176,135.0,1019.3233194631435,0.0241098403930664,0.4825479984283447,3.0478620999322925,1.9436035638776674
121,2,10,10,1,50,False,False,True,0.0011135877700703448,1.584192991256714,1.0,715.324487261641,0.0044281482696533,0.1537199020385742,47.72997877023915,46.529340865866764
122,2,10,20,1,50,False,False,True,0.003836981315692728,7.623975038528442,442.0,743.2611665111701,0.0091049671173095,0.3369679450988769,35.065734764735744,34.399985394663915
123,2,10,50,1,50,False,False,True,0.008838018458936857,69.41027188301086,9655.0,772.2847094792677,0.0191800594329834,17.843780994415283,32.477414308817295,11.818848203360172
124,2,10,100,1,50,False,True,True,0.0018806520259213161,2.53176498413086,135.0,1019.3233194631435,0.0239698886871337,0.4765570163726806,3.0478620999322925,1.9436035638776674
125,2,10,10,1,50,False,False,True,0.00022589712245198442,3.21778416633606,439.0,716.5307428084253,0.0034561157226562,0.2195310592651367,38.96254053350018,37.95401800568283
126,2,10,20,1,50,False,False,True,0.007776729888634551,11.391934871673584,422.0,826.3035408635242,0.0074810981750488,6.28738808631897,20.376880335383103,1.2067638771092712
127,2,10,50,1,50,False,False,True,0.007585381350689727,72.05685186386108,11454.0,768.7264624200043,0.0167958736419677,0.92132306098938,29.07672775088413,28.274352684690164
128,2,10,100,20%,50,False,True,True,4.3645885351845486e-05,20.781157970428467,667.0,834.9237941448303,0.1810119152069091,0.4577078819274902,1.5444378698499643,0.019159797601057727
129,2,10,10,20%,50,False,False,True,0.0013439969005774354,10.40157699584961,1845.0,497.0831889415258,0.0027539730072021,2.078916072845459,55.930122010790924,5.094868656599766
130,2,10,20,20%,50,False,False,True,0.003594713607304478,14.98552393913269,3026.0,508.9263184175976,0.0119569301605224,3.6833651065826416,49.909696230671216,12.785242181220523
131,2,10,50,20%,50,False,False,True,0.002244639214437811,43.97839093208313,6039.0,618.8663951883966,0.0393030643463134,0.7332749366760254,30.76296761077258,29.63103970663474
132,2,20,100,1,50,False,True,True,3.3130061242947375e-06,19.35326099395752,1878.0,1922.227382836232,0.150191068649292,2.587477922439575,4.830487422236059,3.7622161817217177
133,2,20,10,1,50,False,False,True,0.008241415289350688,30.73022413253784,1207.0,1173.4422176503272,0.0365629196166992,24.341563940048218,34.26592069132949,16.37785656144821
134,2,20,20,1,50,False,False,True,0.0040501833815944945,533.5153398513794,23579.0,1333.0160099146103,0.0642240047454834,,24.433482107439804,24.433482107439804
135,2,20,50,1,50,False,False,True,2.00150101134727,3600.0,231995.0,1620.7217930146728,0.091325044631958,,6.383809770737865,6.383809770737865
136,2,20,100,10%,50,False,True,True,8.14604085543329e-06,137.06648898124695,2619.0,1625.930319156925,6.6203320026397705,2.778900146484375,6.835886663835809,5.689165626869826
137,2,20,10,10%,50,False,False,True,0.00373860540522584,179.0314440727234,35641.0,1020.3184020267452,0.1212069988250732,7.276463031768799,36.76721044907941,35.41811501358175
138,2,20,20,10%,50,False,False,True,0.00010037900672309433,537.0283439159393,38112.0,1023.1220744973076,0.434607982635498,,37.46959268627594,37.46959268627594
139,2,20,50,10%,50,False,False,True,0.06280458363017,3600.0,164689.0,1131.659639700576,1.7765250205993652,,28.874395218974787,28.874395218974787
140,2,20,100,25%,50,False,True,True,0.0008324977302527041,61.14186096191406,3359.0,1366.5550906937694,2.985474109649658,2.661854982376098,3.964621805117197,1.8863196322005336
141,2,20,10,25%,50,False,False,True,0.005852090973400125,145.01805305480957,10683.0,739.9952811220612,0.0116169452667236,184.5772430896759,54.649296031008404,0.07562507890574924
142,2,20,20,25%,50,False,False,True,0.0003561982353935298,361.04170083999634,59616.0,759.1211832189992,0.0893740653991699,229.75242710113525,48.24872578035786,0.0
143,2,20,50,25%,50,False,False,True,,3600.0,,1410.7634046725311,0.5096709728240967,,0.0,0.0
144,2,30,100,1,50,False,True,True,0.001194506632732756,107.96495699882507,7994.0,3561.977110630459,0.3310739994049072,4.420498847961426,1.7459200819367007,1.1580197596630168
145,2,30,10,1,50,False,False,True,0.0003413131045423732,292.0078411102295,21250.0,1900.694515910421,0.1465790271759033,39.79111099243164,32.90863300357966,24.13685316785326
146,2,30,20,1,50,False,False,True,0.47220113011938,3600.0,150193.0,2385.811822942679,0.1930549144744873,70.61733388900757,17.060173237336418,16.380656165990672
147,2,30,50,1,50,False,False,True,,3600.0,,2821.7482162615943,0.3378159999847412,,0.0,0.0
148,2,30,100,10%,50,False,True,True,1.701748880537442e-06,1207.470288991928,34389.0,2505.601296952417,59.67307686805725,4.419790029525757,3.7803456925494667,2.7990700548745577
149,2,30,10,10%,50,False,False,True,0.0023236945131827366,888.4997291564941,61585.0,1378.7191327358614,0.1404700279235839,259.4823451042176,41.22903531998336,15.172454343859306
150,2,30,20,10%,50,False,False,True,,3600.0,,2337.909507996028,9.885679960250854,,0.0,0.0
151,2,30,50,10%,50,False,False,True,,3600.0,,2325.9764098981086,19.21758985519409,,0.0,0.0
152,2,30,100,23%,50,False,True,True,7.304616426033542e-06,470.8997099399567,26591.0,2016.721733473814,45.33117485046387,4.243291854858398,2.418474343749224,1.1025290904951905
153,2,30,10,23%,50,False,False,True,0.0055914986505413294,334.29379296302795,28423.0,1075.470420980858,0.0317001342773437,,52.5733989954101,52.5733989954101
154,2,30,20,23%,50,False,False,True,0.008208925603573903,1385.589898109436,49979.0,1138.8453727193644,0.531684160232544,,48.267522152420014,48.267522152420014
155,2,30,50,23%,50,False,False,True,2.2919755010958798,3600.0,66529.0,1286.8292182969235,3.1378660202026367,,39.380075775596616,39.380075775596616
156,2,50,100,1,50,False,True,True,0.009962416055660997,914.668480873108,77164.0,6040.355700225849,2.5733439922332764,30.364481925964355,2.0765395273869065,2.0730300692490298
157,2,50,10,1,50,False,False,True,,3600.0,,4857.522623107125,2.541063070297241,,0.0,0.0
158,2,50,20,1,50,False,False,True,,3600.0,,4722.483715397828,2.0645639896392822,,0.0,0.0
159,2,50,50,1,50,False,False,True,,3600.0,,4739.514370802386,2.6373910903930664,,0.0,0.0
160,2,50,100,10%,50,False,True,True,12.524194093441121,3600.0,42731.0,3864.8152997080497,100.01743292808531,11.408294916152954,6.462928534764238,5.997786830127338
161,2,50,10,10%,50,False,False,True,,3600.0,,3749.100673952109,1.3009579181671145,,0.0,0.0
162,2,50,20,10%,50,False,False,True,,3600.0,,3474.3828382359907,100.00741696357728,,0.0,0.0
163,2,50,50,10%,50,False,False,True,,3600.0,,3518.5791623781965,100.01258683204652,,0.0,0.0
164,2,50,100,24%,50,False,True,True,0.9882136058747301,3600.0,94316.0,3121.259285283468,100.00909185409546,12.038100004196169,1.191647526798298,0.5106775225822741
165,2,50,10,24%,50,False,False,True,0.30773374697161,3600.0,126004.0,1658.3899253122052,0.1430819034576416,,52.65330688793306,52.65330688793306
166,2,50,20,24%,50,False,False,True,,3600.0,,3342.7539380940125,2.650632858276367,,0.0,0.0
167,2,50,50,24%,50,False,False,True,,3600.0,,3208.990710780305,100.01277899742126,,0.0,0.0
168,2,80,100,1,50,False,True,True,0.02717706993281,3600.0,90815.0,11317.041184314068,5.900953054428101,93.04942893981934,0.3807211328943769,0.37534581457763966
169,2,80,10,1,50,False,False,True,,3600.0,,7462.335810076787,12.570621013641356,,0.0,0.0
170,2,80,20,1,50,False,False,True,,3600.0,,7700.369935944427,4.493988990783691,,0.0,0.0
171,2,80,50,1,50,False,False,True,,3600.0,,7730.838775722519,11.962862014770508,,0.0,0.0
172,2,80,100,10%,50,False,True,True,29.764277333805722,3600.0,11844.0,6192.02900860179,100.03150582313538,,0.0,0.0
173,2,80,10,10%,50,False,False,True,,3600.0,,5555.779477730854,100.01515698432922,,0.0,0.0
174,2,80,20,10%,50,False,False,True,,3600.0,,5329.59603797933,100.04570317268372,,0.0,0.0
175,2,80,50,10%,50,False,False,True,,3600.0,,5246.253494650665,100.04933500289916,,0.0,0.0
176,2,80,100,25%,50,False,True,True,3.7669104230016903,3600.0,19256.0,4911.521511624005,100.02116894721983,36.080891132354736,0.5322964152094851,0.04406405248450309
177,2,80,10,25%,50,False,False,True,,3600.0,,5391.439017285573,0.4286980628967285,,0.0,0.0
178,2,80,20,25%,50,False,False,True,,3600.0,,5178.106943053778,7.194835901260376,,0.0,0.0
179,2,80,50,25%,50,False,False,True,,3600.0,,4897.451741389079,90.65180397033691,,0.0,0.0
180,3,10,100,1,50,False,True,True,7.759818871174968e-05,5.400095939636231,616.0,853.0479002210309,0.0338528156280517,0.9140491485595704,7.715262450099186,4.7221759790868365
181,3,10,10,1,50,False,False,True,0.0009712472363287215,4.27464485168457,1502.0,548.0398141634439,0.0036690235137939,1.1181979179382324,49.46437574953939,17.107385510494932
182,3,10,20,1,50,False,False,True,0.004280515480637209,13.70719599723816,405.0,575.5987434349292,0.009019136428833,13.302726984024048,34.88271537853836,0.0
183,3,10,50,1,50,False,False,True,0.0023275543036406867,125.21548008918762,6800.0,639.0141159305022,0.0143477916717529,139.44426083564758,27.62683482527163,14.03619322736821
184,3,10,100,1,50,False,True,True,7.759818871174968e-05,5.355230093002319,616.0,853.0479002210309,0.0278539657592773,0.9129300117492676,7.715262450099186,4.7221759790868365
185,3,10,10,1,50,False,False,True,0.004008893058746984,2.5281550884246826,1303.0,548.057638472059,0.0043411254882812,1.2335801124572754,46.85056675035994,1.629087355454479
186,3,10,20,1,50,False,False,True,0.0018354468926803401,14.46173882484436,2064.0,548.9941763444174,0.0096831321716308,25.2241439819336,38.66199538885208,17.34884452866611
187,3,10,50,1,50,False,False,True,0.00042425368957394176,77.43211889266968,9172.0,641.309940239752,0.0168030261993408,115.8204469680786,27.224799566888287,0.0
188,3,10,100,20%,50,False,True,True,0.0,9.486800909042358,373.0,731.286512984361,0.1319491863250732,1.4528629779815674,6.572244840482283,2.1287682406720396
189,3,10,10,20%,50,False,False,True,0.009536938097853031,3.859850168228149,840.0,424.833732638306,0.0032830238342285,0.4565739631652832,57.715256425628425,56.34323025387258
190,3,10,20,20%,50,False,False,True,0.002918099383395403,14.034734010696411,2025.0,444.4992792081922,0.0300731658935546,1.583636999130249,47.80116403808532,45.214992917117904
191,3,10,50,20%,50,False,False,True,0.00864122647765024,133.123370885849,18444.0,495.93021407573,0.0320580005645751,5.303360939025879,35.713965909758905,32.363635133031856
192,3,20,100,1,50,False,True,True,3.0683011398897055e-06,46.045037031173706,2146.0,2164.4897427780447,0.1681280136108398,7.337322950363159,7.604359058094547,7.604359058094547
193,3,20,10,1,50,False,False,True,0.004641067611254727,66.34480094909668,2101.0,1377.1812957010527,0.0339879989624023,71.03387808799744,37.056910632163486,0.0
194,3,20,20,1,50,False,False,True,0.006795134668761864,1670.1154599189758,106151.0,1665.5146816335764,0.0655620098114013,,18.474973226065313,18.474973226065313
195,3,20,50,1,50,False,False,True,0.008463103181133708,2539.8184168338776,130629.0,1562.9886735347586,0.1441900730133056,,21.37192055771146,21.37192055771146
