,Instance,n_N,n_B,k,Single,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
0,0,10,2,1,True,0,False,False,False,5.32018841657887e-05,4.441963911056519,829.0,340.505529574893,,,,
1,0,10,2,1,True,0,False,False,True,6.840984582927663e-05,2.336984872817993,45.0,340.5018122114783,0.015794038772583,0.012164831161499,368.4729719253439,368.4729719253438
2,0,10,4,1,True,0,False,False,False,9.89799307892418e-07,26.08100891113281,1793.0,340.4885544707204,,,,
3,0,10,4,1,True,0,False,False,True,1.1064768343903271e-05,15.911438941955566,8672.0,340.4915275964761,0.0184540748596191,0.0196919441223144,368.4729719253439,368.4729719253438
4,0,10,10,1,True,0,False,False,False,8.178499168805714e-05,221.0016429424286,88218.0,348.80564011964844,,,,
5,0,10,10,1,True,0,False,False,True,7.70869320614438e-06,113.12436509132384,50799.0,348.78669140338354,0.0551469326019287,0.0528409481048584,376.4379741667274,412.3630817416743
6,0,10,21,1,True,0,False,True,False,0.0,87.58554410934448,40985.0,372.8949678355012,,,,
7,0,10,21,1,True,0,False,True,True,0.0,71.15662598609924,34718.0,372.8949226952863,0.0672409534454345,0.1217210292816162,400.3969913751707,475.4426181328789
8,0,10,2,1,True,50,False,False,False,5.233292459368414e-06,6.5334978103637695,2068.0,597.4954369482978,,,,
9,0,10,2,1,True,50,False,False,True,8.49773608860723e-05,4.019937992095947,2139.0,597.5390854127802,0.0171079635620117,0.0117931365966796,625.7613877621452,625.7613877621452
10,0,10,4,1,True,50,False,False,False,5.024010833562145e-06,12.41234302520752,2187.0,615.4888053141943,,,,
11,0,10,4,1,True,50,False,False,True,1.636996107250294e-06,5.9469921588897705,1990.0,615.488527992736,0.0181829929351806,0.0196340084075927,643.4729719253439,643.4729719253438
12,0,10,10,1,True,50,False,False,False,3.9148789095257336e-05,124.8865931034088,37247.0,731.9539733475228,,,,
13,0,10,10,1,True,50,False,False,True,9.862387483631092e-05,104.55251121520996,40793.0,731.9534880956563,0.0381779670715332,21.232129096984863,759.9711865052188,878.7582966011119
14,0,10,21,1,True,50,False,True,False,4.7187964027141775e-08,41.0448808670044,10253.0,903.2761267098684,,,,
15,0,10,21,1,True,50,False,True,True,0.0,45.73444700241089,9479.0,903.2760949363934,0.0713112354278564,0.1274080276489257,933.11614504845,1048.8073121788168
16,0,10,2,1,True,0,False,False,False,5.32018841657887e-05,4.34564995765686,829.0,340.505529574893,,,,
17,0,10,2,1,True,0,False,False,True,6.840984582927663e-05,2.380352020263672,45.0,340.5018122114783,0.0157701969146728,0.0115590095520019,368.4729719253439,368.4729719253438
18,0,10,4,1,True,0,False,False,False,9.89799307892418e-07,25.90656089782715,1793.0,340.4885544707204,,,,
19,0,10,4,1,True,0,False,False,True,1.1064768343903271e-05,16.214711904525757,8672.0,340.4915275964761,0.0195820331573486,0.019860029220581,368.4729719253439,368.4729719253438
20,0,10,10,1,True,0,False,False,False,8.178499168805714e-05,213.82801508903503,88218.0,348.80564011964844,,,,
21,0,10,10,1,True,0,False,False,True,7.70869320614438e-06,112.06185698509216,50799.0,348.78669140338354,0.052703857421875,0.0538849830627441,376.4379741667274,412.3630817416743
22,0,10,21,1,True,0,False,True,False,0.0,87.67595481872559,40985.0,372.8949678355012,,,,
23,0,10,21,1,True,0,False,True,True,0.0,73.92818593978882,34718.0,372.8949226952863,0.0601840019226074,0.125680923461914,400.3969913751707,475.4426181328789
24,0,10,2,1,True,50,False,False,False,5.233292459368414e-06,6.548273086547852,2068.0,597.4954369482978,,,,
25,0,10,2,1,True,50,False,False,True,8.49773608860723e-05,4.103906154632568,2139.0,597.5390854127802,0.0129749774932861,0.0114979743957519,625.7613877621452,625.7613877621452
26,0,10,4,1,True,50,False,False,False,5.024010833562145e-06,12.86046314239502,2187.0,615.4888053141943,,,,
27,0,10,4,1,True,50,False,False,True,4.418417622477018e-06,7.810386896133423,2387.0,615.4901378284899,0.0174579620361328,0.0198249816894531,643.4729719253439,643.4729719253438
28,0,10,10,1,True,50,False,False,False,3.9148789095257336e-05,125.7564070224762,37247.0,731.9539733475228,,,,
