,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
129,1,10,21,1,50,False,True,True,5.81794819865005e-06,5.098155975341797,792.0,985.2713517468338,0.029254913330078125,0.9992320537567139,1037.557618038819,1016.0370860149559
130,1,10,2,1,50,False,False,False,1.2704180290727777e-07,4.521759986877441,2199.0,595.2971153418866,,,,
131,1,10,5,1,50,False,False,False,1.2262459688536851e-05,25.469491004943848,1936.0,672.1296749554931,,,,
132,1,10,10,1,50,False,False,False,2.858933096040338e-07,78.1422610282898,8997.0,767.6431056804724,,,,
133,1,10,2,1,50,False,False,True,7.884030742026633e-06,1.4455859661102295,1.0,673.6314629557498,0.0062749385833740234,0.3019218444824219,903.4402434529163,879.4277800670395
134,1,10,5,1,50,False,False,True,1.1507764623489025e-05,33.58878707885742,7218.0,680.2008396517462,0.011595964431762695,2.038923978805542,960.800550133217,941.2711549850815
135,1,10,10,1,50,False,False,True,3.526630500906031e-05,34.495919942855835,819.0,650.931463279156,0.027191877365112305,7.248543977737427,1060.2405054980468,1037.3168243168689
136,1,10,21,2,50,False,True,False,7.21681812939921e-08,39.60045099258423,1049.0,811.0425235729977,,,,
137,1,10,21,2,50,False,True,True,0.0,27.768584966659546,989.0,811.0424709876645,0.341174840927124,1.1885168552398682,836.1315544310298,818.4513386480489
138,1,10,2,2,50,False,False,False,1.2219697497493125e-05,8.317508220672607,2133.0,474.39336453154027,,,,
139,1,10,5,2,50,False,False,False,3.2610967130227073e-05,29.66157293319702,10493.0,472.65226019258427,,,,
140,1,10,10,2,50,False,False,False,1.0201192425216127e-06,86.99092698097229,10370.0,567.5115533925248,,,,
141,1,10,2,2,50,False,False,True,1.5511765965953656e-06,8.053853034973145,2011.0,468.96569188471096,0.009813070297241211,0.3098440170288086,1108.4708828529556,1069.0983274089979
142,1,10,5,2,50,False,False,True,4.129908591865416e-05,33.770087003707886,9160.0,533.1710709917885,0.028451919555664062,1.0337188243865967,825.2641892861973,791.4383257891946
