,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
33,0,20,35,2,50,False,True,True,7.284750102702912e-08,217.78565502166748,2336.0,1766.86141466765,1.504438877105713,2.6100690364837646,1857.485601760386,1821.2907509792312
37,0,20,3,2,50,False,False,True,8.994939154022373e-07,172.1576910018921,29279.0,927.9298420713284,0.2235081195831298,9.982728958129885,1820.0375104559653,1784.1207048909014
38,0,20,8,2,50,False,False,True,1.7056730055573907e-05,574.0344078540802,42531.0,969.4633588214838,0.6699521541595459,,1595.8848584637449,
39,0,20,17,2,50,False,False,True,,,,,0.4517810344696045,,1593.8582634886525,
41,0,20,35,5,50,False,True,True,0.0,95.25135898590088,4868.0,1369.0492971736876,7.741468906402588,3.07161808013916,1438.7244280454415,1397.133727552262
45,0,20,3,5,50,False,False,True,2.693967016810589e-05,252.6180899143219,37359.0,722.530448197415,0.0144999027252197,8.90259599685669,1602.7064996216573,1558.0801290406966
46,0,20,8,5,50,False,False,True,6.591082331438272e-05,1173.0937850475311,174034.0,723.2778268322746,0.2115020751953125,,1438.6578050524834,
47,0,20,17,5,50,False,False,True,8.66326419071376e-05,3426.582320213318,200888.0,774.2418655555542,2.9111649990081787,41.19806718826294,1561.0603957386377,1511.399551465223
49,0,30,52,1,50,False,True,True,0.0,201.1035599708557,8158.0,3582.7771749712383,0.3669250011444092,6.996104001998901,3639.442676705933,3673.563378297895
53,0,30,5,1,50,False,False,True,2.969033755906288e-06,439.2845649719238,31428.0,1962.605746982308,0.2593040466308594,,2792.3722028818747,
54,0,30,13,1,50,False,False,True,9.850739258957336e-05,1803.746747970581,65915.0,2054.816129383204,0.2434830665588379,138.94390606880188,2821.0323861925654,2452.6705680578625
55,0,30,26,1,50,False,False,True,,,,,0.4205169677734375,,2740.5253666538392,
57,0,30,52,3,50,False,True,True,2.140028883980791e-07,546.5283770561218,19907.0,2502.346790083151,100.00492811203004,4.720753908157349,2576.0727925954698,2559.292954765089
61,0,30,5,3,50,False,False,True,2.6407428137376744e-05,548.746190071106,24809.0,1408.2530996750531,1.0473010540008545,,2593.321987092245,
62,0,30,13,3,50,False,False,True,1.1434453826261988e-06,2228.78089094162,94037.0,1410.4251755299993,7.9401280879974365,,2298.2565654682994,
63,0,30,26,3,50,False,False,True,,,,,5.337747097015381,,2286.8943977277254,
65,0,30,52,7,50,False,True,True,1.2836150079817713e-07,561.4047667980194,29625.0,2072.204459003522,14.110018014907835,4.665103912353516,2092.967933743991,2074.514111126732
69,0,30,5,7,50,False,False,True,1.337558480301934e-05,514.3891341686249,75663.0,1105.1224682053148,0.0374670028686523,,2410.2541507716787,
70,0,30,13,7,50,False,False,True,9.097420987874062e-05,1753.1442449092865,67552.0,1162.529715994891,0.6210660934448242,,2160.764223531419,
71,0,30,26,7,50,False,False,True,0.0194458001999836,3600.660604953766,64787.0,1274.4149312740103,5.45079493522644,,2041.0461624477723,
73,0,50,83,1,50,False,True,True,4.2016533463220205e-05,399.1850578784943,2753.0,6098.245221649683,2.5561139583587646,35.905637979507446,6132.784175336485,6130.794769062955
77,0,50,8,1,50,False,False,True,,,,,1.6647779941558838,,4737.789401797598,
78,0,50,20,1,50,False,False,True,,,,,1.0944581031799316,,4650.361670938675,
79,0,50,41,1,50,False,False,True,,,,,1.4365220069885254,,5102.243825355885,
81,0,50,83,5,50,False,True,True,0.1299108660794934,3601.157809972763,47609.0,3823.2402758261046,100.0071930885315,15.096370935440063,4065.05023999586,4039.1796947786006
85,0,50,8,5,50,False,False,True,,,,,10.50967001914978,,3753.99563390188,
86,0,50,20,5,50,False,False,True,,,,,100.00816106796265,,3613.330433422185,
87,0,50,41,5,50,False,False,True,,,,,100.01248908042908,,3534.552515363229,
89,0,50,83,12,50,False,True,True,0.019584641193667,3601.273985862732,67047.0,3143.005149577414,100.009526014328,14.873502016067505,3203.8159998748274,3175.6068484603265
93,0,50,8,12,50,False,False,True,0.0003506071501815,3600.32847905159,143935.0,1637.1199805704475,0.1332089900970459,,3651.676174823117,
94,0,50,20,12,50,False,False,True,,,,,4.428117036819458,,3228.434481255519,
95,0,50,41,12,50,False,False,True,,,,,16.961132049560547,,3149.05350952365,
97,0,80,127,1,50,False,True,True,0.0069775413722915,3603.1314759254456,73110.0,11943.78125958964,4.95805287361145,33.829692125320435,12360.677932021254,12344.961949716191
101,0,80,12,1,50,False,False,True,,,,,11.694981813430786,,7553.58469389386,
102,0,80,31,1,50,False,False,True,,,,,3.4042389392852783,,7824.235661795536,
103,0,80,63,1,50,False,False,True,,,,,5.595608949661255,,8218.818308481324,
105,0,80,127,8,50,False,True,True,0.3517144803718833,3600.340218067169,5816.0,7826.328438678863,100.01999616622923,,6393.064213209096,
109,0,80,12,8,50,False,False,True,,,,,10.187628030776978,,5485.784823529925,
110,0,80,31,8,50,False,False,True,,,,,100.02739715576172,,5226.001555125761,
111,0,80,63,8,50,False,False,True,,,,,100.05936193466188,,5251.860079200993,
113,0,80,127,20,50,False,True,True,0.0324631103909259,3602.819519996643,43577.0,4831.27627590398,100.01874494552612,26.843537092208862,4907.912928505237,4886.481029907
117,0,80,12,20,50,False,False,True,,,,,0.4088859558105469,,5405.433997511398,
