,Instance,n_N,n_B,k,Single,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
56,3,10,1,1,False,50,False,False,False,5.430977670439514e-05,2.802237033843994,893.0,548.0398486079799,,,,
57,3,10,1,1,False,50,False,False,True,9.377196045039636e-05,2.461999893188477,457.0,548.0506992286255,0.0046770572662353,0.0067598819732666,577.1901575713105,577.1901575713105
58,3,10,3,1,False,50,False,False,False,2.0695454716293323e-05,11.322220087051392,1842.0,548.0478525312576,,,,
59,3,10,3,1,False,50,False,False,True,4.1132395085738815e-05,2.21871304512024,780.0,548.0599958933424,0.1132528781890869,0.033092975616455,577.1901575713105,577.1901575713105
60,3,10,9,1,False,50,False,False,False,8.13504505219254e-07,7.124557018280029,2069.0,639.9335284061112,,,,
61,3,10,9,1,False,50,False,False,True,7.102766993961353e-05,4.969706058502197,1.0,639.9772370175697,0.3018600940704345,1.307976007461548,669.0920289374126,656.3432365254878
62,3,10,19,1,False,50,False,True,False,7.428157635396421e-07,12.17680311203003,384.0,840.2926590730715,,,,
63,3,10,19,1,False,50,False,True,True,1.7522001252561026e-06,13.94683289527893,733.0,840.2926441194543,0.9851021766662598,2.2315750122070312,869.304985076901,978.195143228208
64,3,10,1,1,False,0,False,False,False,2.3376765356710792e-05,2.9076790809631348,1032.0,298.0391907464265,,,,
65,3,10,1,1,False,0,False,False,True,3.10879350334994e-05,2.948745012283325,1277.0,298.03822858255137,0.0051100254058837,0.0069689750671386,327.19015757131046,327.19015757131046
66,3,10,3,1,False,0,False,False,False,6.547727255195087e-05,15.655154943466188,8600.0,298.0385476934222,,,,
67,3,10,3,1,False,0,False,False,True,3.604947684288717e-06,19.63148093223572,16131.0,298.0384789639792,0.1055290699005127,0.0331850051879882,327.19015757131046,327.19015757131046
68,3,10,9,1,False,0,False,False,False,1.1489266234054184e-05,23.61270022392273,5321.0,306.6753527175999,,,,
69,3,10,9,1,False,0,False,False,True,2.6557544070534647e-06,24.12664604187012,3675.0,306.67281512211423,0.3285541534423828,1.6659941673278809,335.9620058675746,340.1675898752679
70,3,10,19,1,False,0,False,True,False,9.519632961120492e-05,72.2525269985199,37202.0,331.7233109046846,,,,
71,3,10,19,1,False,0,False,True,True,0.0,127.25063300132751,36886.0,331.7234893164234,1.0065968036651611,2.2637200355529785,361.17496200706296,468.98132632813264
72,3,10,1,1,False,50,False,False,False,5.430977670439514e-05,2.714179039001465,893.0,548.0398486079799,,,,
73,3,10,1,1,False,50,False,False,True,9.377196045039636e-05,2.4514379501342773,457.0,548.0506992286255,0.0046560764312744,0.0068240165710449,577.1901575713105,577.1901575713105
74,3,10,3,1,False,50,False,False,False,2.0695454716293323e-05,10.86290192604065,1842.0,548.0478525312576,,,,
75,3,10,3,1,False,50,False,False,True,4.1132395085738815e-05,2.189967155456543,780.0,548.0599958933424,0.098956823348999,0.0332190990447998,577.1901575713105,577.1901575713105
76,3,10,9,1,False,50,False,False,False,7.102766993961353e-05,4.840275049209595,1.0,639.9772370175697,,,,
77,3,10,9,1,False,50,False,False,True,7.102766993961353e-05,5.002618074417114,1.0,639.9772370175697,0.3024308681488037,1.3084030151367188,669.0920289374126,656.3432365254878
78,3,10,19,1,False,50,False,True,False,7.428157635396421e-07,11.986767053604126,384.0,840.2926590730715,,,,
79,3,10,19,1,False,50,False,True,True,1.7522001252561026e-06,13.666551113128662,733.0,840.2926441194543,0.9762132167816162,2.214879035949707,869.304985076901,978.195143228208
80,3,10,1,2,False,0,False,False,False,4.032394464869651e-06,1.588325023651123,1.0,174.8201090410479,,,,
81,3,10,1,2,False,0,False,False,True,6.049594368588892e-06,1.2045531272888184,38.0,174.82017748246358,0.0173490047454834,0.0068259239196777,200.28063686618628,200.28063686618628
82,3,10,3,2,False,0,False,False,False,5.603074136466326e-05,18.88499879837036,8994.0,178.3284201655062,,,,
83,3,10,3,2,False,0,False,False,True,2.417856989024296e-05,13.89562702178955,8285.0,178.32829845732772,0.0987341403961181,6.24413800239563,203.74227966153995,183.03545248027712
84,3,10,9,2,False,0,False,False,False,4.843592285461343e-05,69.54779481887817,9856.0,184.6343493658836,,,,
85,3,10,9,2,False,0,False,False,True,2.172183245688156e-06,50.31118202209473,14083.0,184.62891163267275,0.2964339256286621,3.5539801120758057,211.84879789382003,193.1420515743651
86,3,10,19,2,False,0,False,True,False,0.0,76.8332588672638,3850.0,251.64257644072927,,,,
87,3,10,19,2,False,0,False,True,True,7.216122809245943e-06,32.738476037979126,2776.0,251.6427092063257,0.8514499664306641,0.402764081954956,299.0616873583083,299.0616873583083
88,3,10,1,2,False,50,False,False,False,6.16218851284608e-05,1.0635180473327637,1.0,424.8324907409751,,,,
89,3,10,1,2,False,50,False,False,True,2.073351068885677e-06,1.323408126831055,33.0,424.8201676726373,0.0057828426361083,0.0072131156921386,450.2806368661863,450.2806368661863
90,3,10,3,2,False,50,False,False,False,5.87670392114373e-05,66.39788603782654,58108.0,455.1886324225845,,,,
91,3,10,3,2,False,50,False,False,True,0.0001590952346553,3600.0177569389343,2779849.0,455.1886326716469,0.0977709293365478,9.233052968978882,478.74227966154,121928.76087743648
92,3,10,9,2,False,50,False,False,False,0.0001413024739351,3600.036078929901,2838612.0,486.489231805164,,,,
93,3,10,9,2,False,50,False,False,True,0.0001799198308724,3600.04679107666,1467288.0,486.4892240127453,0.3510570526123047,11.673274040222168,511.84879789382,486.68773351171535
94,3,10,19,2,False,50,False,True,False,2.6010075664109493e-06,15.19181990623474,1031.0,753.1572534524012,,,,
95,3,10,19,2,False,50,False,True,True,3.642617320550526e-07,18.585461139678955,1188.0,753.1572738691251,0.8227260112762451,0.369077205657959,799.0616873583083,799.0616873583083
96,3,20,4,1,True,0,False,False,False,9.456097021173444e-05,161.08309888839722,11667.0,739.811585044898,,,,
97,3,20,4,1,True,0,False,False,True,9.456097021173444e-05,160.22666692733765,11667.0,739.811585044898,0.1019511222839355,33.544662952423096,756.6318230988522,1323.840305466577
98,3,20,8,1,True,0,False,False,False,0.0074929264773176,3600.129408121109,526783.0,755.0238158912891,,,,
99,3,20,8,1,True,0,False,False,True,0.0074888508448456,3600.073706150055,527453.0,755.0238158912891,0.1340930461883545,1.4958670139312744,771.829301609462,1380.8368011228904
100,3,20,20,1,True,0,False,False,False,0.0077460278533438,3600.1638839244843,405739.0,760.2266037152157,,,,
101,3,20,20,1,True,0,False,False,True,0.0050642041837589,3600.18785905838,403570.0,760.4318174957066,0.1672759056091308,0.3051779270172119,777.3169112385665,819.9388204711945
102,3,20,40,1,True,0,False,True,False,0.0075113280024235,3600.706937789917,919351.0,773.4009693245365,,,,
103,3,20,40,1,True,0,False,True,True,0.0074873802568304,3600.2252728939056,749467.0,773.4010073951943,0.5373070240020752,0.6561520099639893,792.2316692038347,850.8403172484734
104,3,20,4,1,True,50,False,False,False,5.605219517073428e-05,186.287045955658,65469.0,1305.1856954506577,,,,
105,3,20,4,1,True,50,False,False,True,1.5396279002264817e-05,77.52275085449219,2085.0,1305.131690942746,0.1633810997009277,29.87611389160156,1324.825922594248,1415.4741593893766
106,3,20,8,1,True,50,False,False,False,1.2455571669872083e-05,455.2228329181671,93906.0,1510.1005016531635,,,,
107,3,20,8,1,True,50,False,False,True,5.198062197281762e-05,1153.0287029743197,212684.0,1510.178948482665,0.1132581233978271,117.41050505638124,1527.6475139229165,2574.086337765136
108,3,20,20,1,True,50,False,False,False,0.0016461706565114,3600.132618188858,485805.0,1621.8084765535314,,,,
109,3,20,20,1,True,50,False,False,True,9.348739278614724e-05,2629.1444528102875,373378.0,1621.281214472519,0.1746079921722412,0.303502082824707,1638.7517127649644,1690.170417717124
110,3,20,40,1,True,50,False,True,False,0.0011501712783228,3600.2530419826508,828019.0,1873.6845757477088,,,,
111,3,20,40,1,True,50,False,True,True,0.0013279523160694,3600.2396709918976,886428.0,1873.6845687829973,0.4233510494232178,0.619879961013794,1890.9697075467257,2179.959727395297
112,3,20,4,2,True,0,False,False,False,7.335388542625892e-05,1144.1892881393433,234773.0,453.6565712269941,,,,
113,3,20,4,2,True,0,False,False,True,2.9683150805294105e-08,581.2765679359436,159420.0,453.65572754529217,0.8391430377960205,0.0667340755462646,470.894583677889,470.8945836778888
114,3,20,8,2,True,0,False,False,False,0.0021258481573405,3600.1477270126343,454061.0,464.1107339531305,,,,
115,3,20,8,2,True,0,False,False,True,0.0020951223165075,3600.1668870449066,454709.0,464.1107339531305,0.941826105117798,1.3736600875854492,481.788168203183,1376.1684226971456
116,3,20,20,2,True,0,False,False,False,0.0056346975769638,3600.1871428489685,377592.0,472.2945106055581,,,,
117,3,20,20,2,True,0,False,False,True,0.0056513013609238,3600.134288072586,377155.0,472.2945106055581,0.7740309238433838,601.3324630260468,489.6694781461461,486.12700226458617
118,3,20,40,2,True,0,False,True,False,0.0129534349751957,3600.354712963104,587301.0,492.08494181990034,,,,
119,3,20,40,2,True,0,False,True,True,0.0100407859807943,3600.36936378479,901668.0,492.0850655512989,1.5091378688812256,11.182260990142822,510.8224249121949,34332788.22583864
120,3,20,4,2,True,50,False,False,False,3.5266021682341903e-06,175.68139791488647,48467.0,974.3850233472656,,,,
121,3,20,4,2,True,50,False,False,True,2.354964925250052e-06,91.4155797958374,39701.0,974.385041507802,0.9705979824066162,0.0639188289642334,991.2814079534432,991.281407953443
122,3,20,8,2,True,50,False,False,False,1.2323899020219602e-08,1151.002541065216,216479.0,1071.6555617136578,,,,
123,3,20,8,2,True,50,False,False,True,2.959523111697185e-06,314.2734761238098,85923.0,1071.6574429909103,0.7437019348144531,0.1104540824890136,1088.405029005391,1114.5945468908303
124,3,20,20,2,True,50,False,False,False,1.893889172190396e-06,1705.2273271083832,253098.0,1182.561887467351,,,,
125,3,20,20,2,True,50,False,False,True,7.928874849328508e-05,3304.2196550369263,451494.0,1182.5651927855772,0.890064001083374,0.2850351333618164,1199.5078941260858,1225.697412011525
126,3,20,40,2,True,50,False,True,False,0.0029352631475098,3600.4409849643707,631052.0,1540.2440150929976,,,,
127,3,20,40,2,True,50,False,True,True,0.0029641506935428,3600.249634027481,600688.0,1540.244030463824,2.053593158721924,9.564017057418823,1558.5818575245582,2028.342378239544
128,3,20,4,5,True,0,False,False,False,5.916273165423574e-06,273.1842448711395,98858.0,189.9098817215044,,,,
129,3,20,4,5,True,0,False,False,True,9.71711079221022e-05,197.9604959487915,85365.0,189.92386894890063,1.027545928955078,0.0687448978424072,206.18267952588164,206.1826795258816
130,3,20,8,5,True,0,False,False,False,2.65150553742482e-07,1024.7173309326172,261088.0,199.6310617399804,,,,
131,3,20,8,5,True,0,False,False,True,5.3404501685516615e-05,163.33137202262878,61446.0,199.632988787518,0.8728599548339844,0.1036760807037353,216.995716030206,216.995716030206
132,3,20,20,5,True,0,False,False,False,9.631519914590795e-06,1645.0959029197693,244777.0,217.19616036665263,,,,
133,3,20,20,5,True,0,False,False,True,4.726618761628806e-05,2260.460016965866,314608.0,217.1942726200453,0.9205749034881592,0.2849788665771484,234.1976555537992,234.1976555537992
134,3,20,40,5,True,0,False,True,False,9.991791948184308e-05,1752.223657131195,643222.0,327.66267395690875,,,,
135,3,20,40,5,True,0,False,True,True,4.832668549294217e-05,941.587474822998,261786.0,327.6626596309996,1.4664149284362793,0.6275749206542969,350.52714555122543,386.82905958097535
136,3,20,4,5,True,50,False,False,False,2.312108954491857e-06,49.179787158966064,3354.0,702.0894889247741,,,,
137,3,20,4,5,True,50,False,False,True,7.510870286379864e-05,90.27541613578796,45677.0,702.0890250510573,0.6087551116943359,0.0637509822845459,719.0519638108831,719.0519638108831
138,3,20,8,5,True,50,False,False,False,9.558283733751304e-05,271.8229730129242,76636.0,736.8120496612576,,,,
139,3,20,8,5,True,50,False,False,True,2.644266214169114e-06,81.59105682373047,41310.0,736.8102216522766,0.62652587890625,0.1037929058074951,754.8650003152075,754.8650003152075
140,3,20,20,5,True,50,False,False,False,8.629233990777544e-05,918.0048208236694,242214.0,838.6619906211668,,,,
141,3,20,20,5,True,50,False,False,True,9.07090904455066e-05,893.7307438850403,291125.0,838.6619936856782,0.6060731410980225,0.2560560703277588,856.2359747156945,856.2359747156945
142,3,20,40,5,True,50,False,True,False,9.99805729087044e-05,763.9904119968414,315817.0,1327.6628144465046,,,,
143,3,20,40,5,True,50,False,True,True,9.566604520632652e-05,651.397360086441,261973.0,1327.6627427710728,1.1791248321533203,0.6245272159576416,1350.5271455512254,1550.6761037170756
144,3,20,4,1,False,0,False,False,False,3.987397422504301e-07,154.99992108345032,22316.0,739.7453478424275,,,,
145,3,20,4,1,False,0,False,False,True,7.896365020748808e-07,98.6714768409729,30887.0,739.7453458802094,0.642920970916748,29.260417938232425,756.6318230988522,852.2164667783798
146,3,20,8,1,False,0,False,False,False,9.35067385562118e-05,473.5309791564941,123425.0,754.9720002549136,,,,
147,3,20,8,1,False,0,False,False,True,2.02429044513406e-05,460.6803109645844,115807.0,754.9416527156562,1.3096590042114258,9.222543001174929,771.8293016094622,812.7020024707597
148,3,20,20,1,False,0,False,False,False,0.4433046678084758,3600.4169631004333,121853.0,1353.681144609493,,,,
149,3,20,20,1,False,0,False,False,True,0.0030945342925767,3600.3674108982086,516446.0,760.2530053990624,4.3122429847717285,1.7662100791931152,777.3169112385665,777.3169112385665
150,3,20,40,1,False,0,False,True,False,0.0018530927827884,3601.1039249897003,1979008.0,773.4008121925938,,,,
151,3,20,40,1,False,0,False,True,True,0.0026247043734633,3601.4738800525665,729547.0,773.400898517754,14.172847986221312,6.541831016540527,792.2316692038347,792.2316692038346
152,3,20,4,1,False,50,False,False,False,9.7864367745407e-07,216.42401099205017,72213.0,1305.113730398759,,,,
153,3,20,4,1,False,50,False,False,True,1.7271244860019713e-06,34.078656911849976,6548.0,1305.1140297540228,0.6476490497589111,13.462826013565063,1324.825922594248,1308.485663285776
154,3,20,8,1,False,50,False,False,False,7.269718805446231e-05,81.64807200431824,10911.0,1510.1923246788892,,,,
155,3,20,8,1,False,50,False,False,True,1.494645124548655e-07,300.83631896972656,47682.0,1510.1006674247526,1.3075339794158936,6.891422986984253,1527.6475139229165,1817.1834095937725
156,3,20,20,1,False,50,False,False,False,9.464653031009173e-05,646.5148508548737,116789.0,1621.2812582859228,,,,
157,3,20,20,1,False,50,False,False,True,9.307694788841594e-05,322.98397517204285,77988.0,1621.2812978995798,3.953805923461914,1.803955078125,1638.7517127649646,1638.7517127649644
158,3,20,40,1,False,50,False,True,False,0.0005064328179545,3601.296010017395,302391.0,1873.684577287941,,,,
159,3,20,40,1,False,50,False,True,True,0.0007468836027385,3601.225862979889,288496.0,1873.684580432693,13.944287061691284,6.522868871688843,1890.9697075467257,1890.9697075467257
160,3,20,4,2,False,0,False,False,False,9.405272572198264e-05,38.8795440196991,4848.0,453.6780316366022,,,,
161,3,20,4,2,False,0,False,False,True,4.279736576930645e-06,56.99846792221069,10175.0,453.6560600978354,0.6319050788879395,0.2043559551239013,470.894583677889,470.8945836778889
162,3,20,8,2,False,0,False,False,False,1.1918485028118268e-06,295.23154616355896,65967.0,464.1107741683278,,,,
163,3,20,8,2,False,0,False,False,True,6.37774837364641e-07,181.2404208183289,15653.0,464.1108426832725,1.2558751106262207,78.67831492424011,481.78816820318286,589.0632560753411
164,3,20,20,2,False,0,False,False,False,0.0053387621696224,3600.396304130554,171363.0,472.2567349726871,,,,
165,3,20,20,2,False,0,False,False,True,0.0039679228038132,3600.4451479911804,176188.0,472.2567349726871,3.861066102981568,294.2411780357361,489.6694781461461,5047152.003689536
166,3,20,40,2,False,0,False,True,False,0.0037572560617582,3601.105894088745,2237446.0,492.0846780237656,,,,
167,3,20,40,2,False,0,False,True,True,0.0039094093914639,3601.536134958267,2087207.0,492.0850550993784,13.712172985076904,29.96334409713745,510.8224249121948,514.6110412441283
168,3,20,4,2,False,50,False,False,False,3.2012813915203693e-07,56.645182847976685,34182.0,974.385030383252,,,,
169,3,20,4,2,False,50,False,False,True,2.0870205363530264e-06,51.73601818084717,20324.0,974.385827496598,0.7271921634674072,0.2019381523132324,991.2814079534432,991.281407953443
170,3,20,8,2,False,50,False,False,False,1.5008760684127896e-05,153.99542999267578,40495.0,1071.655561090679,,,,
171,3,20,8,2,False,50,False,False,True,1.0494108351074828e-05,83.8725061416626,38739.0,1071.6556137262062,1.2751760482788086,0.516279935836792,1088.405029005391,1088.405029005391
172,3,20,20,2,False,50,False,False,False,3.41691628420255e-05,211.01196885108948,2150.0,1182.5988437098729,,,,
173,3,20,20,2,False,50,False,False,True,7.022993890400875e-05,54.43219304084778,2112.0,1182.5608338808215,3.815845012664795,1.7670960426330566,1199.5078941260858,1199.5078941260856
174,3,20,40,2,False,50,False,True,False,0.0009435639153841,3601.104322910309,3257803.0,1540.2439853116175,,,,
175,3,20,40,2,False,50,False,True,True,0.0006133529349032,3601.098963022232,2875480.0,1540.2439328179862,13.853580951690674,35.96027708053589,1558.5818575245585,1563.5758293710471
176,3,20,4,5,False,0,False,False,False,6.534779387214849e-06,55.50959396362305,2124.0,189.9102598792947,,,,
177,3,20,4,5,False,0,False,False,True,1.5418007550061268e-05,32.77531599998474,5577.0,189.91067892504577,0.6494860649108887,0.2027618885040283,206.18267952588164,206.1826795258816
178,3,20,8,5,False,0,False,False,False,5.664020063163361e-05,188.51477599143985,40318.0,199.63102428435008,,,,
179,3,20,8,5,False,0,False,False,True,7.867038209199622e-05,348.44397497177124,111843.0,199.6466946628262,1.2798080444335938,0.5171890258789062,216.99571603020595,216.99571603020595
180,3,20,20,5,False,0,False,False,False,8.557385818445758e-05,223.4998290538788,36047.0,217.1943501591612,,,,
181,3,20,20,5,False,0,False,False,True,9.097113755787402e-05,1022.4266829490662,234643.0,217.19430817042715,3.884268045425415,1.862027883529663,234.1976555537992,234.1976555537992
182,3,20,40,5,False,0,False,True,False,1.7467211223545904e-05,879.1322259902954,203711.0,327.66280920934594,,,,
183,3,20,40,5,False,0,False,True,True,6.651043774166305e-05,1933.9083170890808,185330.0,327.66284047369817,13.987062931060793,6.5744030475616455,350.5271455512254,350.5271455512253
184,3,20,4,5,False,50,False,False,False,1.0532106477130132e-05,9.37707495689392,1807.0,702.0937791059657,,,,
185,3,20,4,5,False,50,False,False,True,1.847711561157877e-05,6.964195013046265,1.0,702.0972765090794,0.6304609775543213,0.2034881114959716,719.0519638108831,719.0519638108831
186,3,20,8,5,False,50,False,False,False,8.994628966061434e-05,41.33267498016357,2036.0,736.8531493398034,,,,
187,3,20,8,5,False,50,False,False,True,2.7024078591922345e-06,132.02956700325012,68376.0,736.8101787793146,1.500356912612915,0.6348371505737305,754.8650003152075,754.8650003152075
188,3,20,20,5,False,50,False,False,False,8.36375420356221e-05,3254.420979976654,438380.0,838.6619941123613,,,,
189,3,20,20,5,False,50,False,False,True,0.0002255172444655,3600.3959810733795,753818.0,838.6620000161234,3.949359178543091,1.8469810485839844,856.2359747156945,856.2359747156945
190,3,20,40,5,False,50,False,True,False,8.190308762225267e-05,1540.224134206772,284445.0,1327.6628345858437,,,,
191,3,20,40,5,False,50,False,True,True,9.974667479717486e-05,290.2136070728302,60707.0,1327.662837556222,13.601122856140137,6.387341022491455,1350.5271455512254,1350.5271455512252
192,3,30,6,1,True,0,False,False,False,0.001965978757239,3600.3895349502563,293330.0,1062.258931210902,,,,
193,3,30,6,1,True,0,False,False,True,3.145621386027562e-05,2262.207544088364,203330.0,1062.2882690864274,0.3061439990997314,0.2175161838531494,1083.8392296184595,1152.8068046681135
194,3,30,12,1,True,0,False,False,False,0.0267459954670819,3600.2913839817047,176885.0,1084.4468516906318,,,,
195,3,30,12,1,True,0,False,False,True,0.0267381884682515,3600.215358018875,177186.0,1084.4468516906318,0.3241961002349853,1551.9055500030518,1103.119918904279,1084.4468516906318
196,3,30,30,1,True,0,False,False,False,,,,,,,,
