,Instance,n_N,n_B,k,wL,Lazy,A4,Gap,Runtime,NodeCount,ObjVal,Runtime_h,ObjVal_h
0,2,10,15,1,50,False,True,0.0,7.529655933380127,606.0,1019.3232781330285,,
1,2,10,15,1,50,True,True,0.0,3.843515634536743,830.0,1018.1491241652084,,
2,2,10,1,1,50,False,False,4.7829087826558545e-05,0.39269161224365234,1.0,250.0119578438894,,
3,2,10,3,1,50,False,False,0.0,0.9108366966247559,1.0,250.0,,
4,2,10,7,1,50,False,False,2.371642499858067e-05,22.084018230438232,2100.0,683.3726633072407,,
5,2,10,1,1,50,True,False,0.0,0.2862999439239502,1.0,250.0000000000001,,
6,2,10,3,1,50,True,False,0.0,0.4545159339904785,1.0,250.0,,
7,2,10,7,1,50,True,False,0.0,1.022174596786499,1.0,250.0,,
8,2,10,15,1,50,False,True,0.0,7.282860040664673,606.0,1019.3232781330285,,
9,2,10,15,1,50,True,True,0.0,3.871117353439331,830.0,1018.1491241652084,,
10,2,10,1,1,50,False,False,4.5592912535670895e-10,0.4677293300628662,1.0,250.00000011398228,,
11,2,10,3,1,50,False,False,1.1457735795889352e-09,3.9597485065460205,1168.0,250.0000002864434,,
12,2,10,7,1,50,False,False,4.3693713097040797e-07,44.50242257118225,10789.0,544.8960264582473,,
13,2,10,1,1,50,True,False,0.0,0.2899892330169678,1.0,250.0,,
14,2,10,3,1,50,True,False,0.0,0.46829795837402344,1.0,250.0,,
15,2,10,7,1,50,True,False,0.0,0.8439812660217285,1.0,250.0,,
16,2,10,15,2,50,False,True,1.3454354611281424e-07,19.081721544265747,1258.0,834.9238520493063,,
17,2,10,15,2,50,True,True,4.6405682573746975e-05,26.05956792831421,3716.0,834.9624548845095,,
18,2,10,1,2,50,False,False,2.6368027293337383e-08,0.42622947692871094,1.0,250.000006592007,,
19,2,10,3,2,50,False,False,7.380954446946489e-08,0.8603799343109131,1.0,250.00001845238748,,
20,2,10,7,2,50,False,False,1.5176470764963227e-07,6.317253828048706,2067.0,302.22664017271217,,
21,2,10,1,2,50,True,False,0.0,0.49526166915893555,1.0,250.0,,
22,2,10,3,2,50,True,False,0.0,0.7150058746337891,1.0,250.0,,
23,2,10,7,2,50,True,False,0.0,1.4675498008728027,74.0,250.0,,
24,2,20,35,1,50,False,True,1.8133970036979521e-07,89.08393239974976,2851.0,1922.2276787100016,,
25,2,20,35,1,50,True,True,1.3737020937402295e-05,102.01487421989441,2390.0,1913.2671308253698,,
26,2,20,3,1,50,False,False,2.3737853724054815e-09,21.905715465545654,1905.0,500.0000011868927,,
27,2,20,8,1,50,False,False,0.0,331.81289553642273,24852.0,578.3026196553549,,
28,2,20,17,1,50,False,False,0.0002405829299941651,3616.3357541561127,129588.0,965.9517638234335,,
29,2,20,3,1,50,True,False,0.0,2.1764931678771973,1.0,500.0,,
30,2,20,8,1,50,True,False,0.0,3.6542272567749023,1.0,500.0,,
31,2,20,17,1,50,True,False,0.0,6.295334815979004,1.0,500.0,,
32,2,20,35,2,50,False,True,8.372288685374691e-08,180.97131180763245,8330.0,1625.4005070282026,,
33,2,20,35,2,50,True,True,2.887065750540363e-05,586.9411442279816,26220.0,1621.7532977759179,,
34,2,20,3,2,50,False,False,0.0,3.4134790897369385,1.0,500.0,,
35,2,20,8,2,50,False,False,1.3597490958175804e-07,45.042285203933716,2246.0,500.00006798746404,,
36,2,20,17,2,50,False,False,3.542194464295265e-07,1194.110017299652,27845.0,710.5198503397053,,
37,2,20,3,2,50,True,False,0.0,3.636173963546753,94.0,500.0,,
38,2,20,8,2,50,True,False,0.0,3.78041672706604,1.0,500.0,,
39,2,20,17,2,50,True,False,0.0,6.7347540855407715,1.0,500.0,,
40,2,20,35,5,50,False,True,6.232623530322008e-08,253.38079738616943,3502.0,1366.5505991598661,,
41,2,20,35,5,50,True,True,3.0118030990879322e-06,112.45055723190308,4831.0,1366.1117047641983,,
42,2,20,3,5,50,False,False,7.722979711800384e-08,23.24167037010193,2347.0,500.00003861490154,,
43,2,20,8,5,50,False,False,0.0,127.06273365020752,22200.0,500.0,,
44,2,20,17,5,50,False,False,0.0,36.60826325416565,1.0,500.0,,
45,2,20,3,5,50,True,False,0.0,7.6020636558532715,1082.0,500.0,,
